id.exposure	id.outcome	outcome	exposure	egger_intercept	se	pval
Yengo BMI EU sex combined 656 SNPs	440	X-10395 || id:440	Yengo BMI EU sex combined 656 SNPs	0.000844718528156419	0.000252560526049655	0.000872544405109442
Yengo BMI EU sex combined 656 SNPs	441	X-10429 || id:441	Yengo BMI EU sex combined 656 SNPs	0.00073715348523104	0.000327818693676921	0.0248765946841739
Yengo BMI EU sex combined 656 SNPs	442	X-10500 || id:442	Yengo BMI EU sex combined 656 SNPs	6.21682835857391e-05	0.000202311948285152	0.758723979374976
Yengo BMI EU sex combined 656 SNPs	443	X-10506 || id:443	Yengo BMI EU sex combined 656 SNPs	0.000308215107172185	0.000267354600416574	0.249412868447216
Yengo BMI EU sex combined 656 SNPs	444	X-10510 || id:444	Yengo BMI EU sex combined 656 SNPs	0.000184186892835458	0.000297010707843673	0.535391036277393
Yengo BMI EU sex combined 656 SNPs	445	1-linoleoylglycerol (1-monolinolein) || id:445	Yengo BMI EU sex combined 656 SNPs	-0.000857728167060329	0.000786406695199799	0.275822396184807
Yengo BMI EU sex combined 656 SNPs	446	Indoleacetate || id:446	Yengo BMI EU sex combined 656 SNPs	-0.000438538871267542	0.000363385948830785	0.227954267894305
Yengo BMI EU sex combined 656 SNPs	447	Hyodeoxycholate || id:447	Yengo BMI EU sex combined 656 SNPs	-0.000657468505396075	0.000816299692142104	0.420876199970607
Yengo BMI EU sex combined 656 SNPs	448	3-indoxyl sulfate || id:448	Yengo BMI EU sex combined 656 SNPs	-0.000279646297054864	0.000438487326010202	0.523864833749947
Yengo BMI EU sex combined 656 SNPs	449	N-acetylglycine || id:449	Yengo BMI EU sex combined 656 SNPs	0.000857204993278136	0.000630446704124065	0.174414949673694
Yengo BMI EU sex combined 656 SNPs	450	Bilirubin (Z,Z) || id:450	Yengo BMI EU sex combined 656 SNPs	0.000127297051529638	0.000712010060205822	0.858163182852433
Yengo BMI EU sex combined 656 SNPs	451	Creatine || id:451	Yengo BMI EU sex combined 656 SNPs	-0.000213207569660388	0.000440053853625814	0.628195753129312
