id.exposure	id.outcome	outcome	exposure	method	Q	Q_df	Q_pval
Yengo BMI EU sex combined 656 SNPs	qrax65	IDL-C_percent.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0658083427353976	635	1
Yengo BMI EU sex combined 656 SNPs	QUcO5I	Leu.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	668.643350306002	635	0.171945034437091
Yengo BMI EU sex combined 656 SNPs	QUcO5I	Leu.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	667.759749072569	634	0.170958063682727
Yengo BMI EU sex combined 656 SNPs	QUcO5I	Leu.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	669.131952266696	635	0.168590468257715
Yengo BMI EU sex combined 656 SNPs	QUcO5I	Leu.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	668.408064806883	635	0.173576105849219
Yengo BMI EU sex combined 656 SNPs	QUcO5I	Leu.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0518852100907601	635	1
Yengo BMI EU sex combined 656 SNPs	QwTuCY	XL-HDL-C_percent.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	913.431788696693	635	2.3525693461786e-12
Yengo BMI EU sex combined 656 SNPs	QwTuCY	XL-HDL-C_percent.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	911.075068274783	634	2.81985220440848e-12
Yengo BMI EU sex combined 656 SNPs	QwTuCY	XL-HDL-C_percent.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	913.905309085414	635	2.18509345923345e-12
Yengo BMI EU sex combined 656 SNPs	QwTuCY	XL-HDL-C_percent.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	913.198339345985	635	2.43972667662454e-12
Yengo BMI EU sex combined 656 SNPs	QwTuCY	XL-HDL-C_percent.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0689585155256623	635	1
Yengo BMI EU sex combined 656 SNPs	qYx1Vc	L-LDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	849.423795887659	635	2.29795265593745e-08
Yengo BMI EU sex combined 656 SNPs	qYx1Vc	L-LDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	849.565365542661	634	1.93950941211259e-08
Yengo BMI EU sex combined 656 SNPs	qYx1Vc	L-LDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	849.572565309678	635	2.25371842779545e-08
Yengo BMI EU sex combined 656 SNPs	qYx1Vc	L-LDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	849.366735727637	635	2.31514229480233e-08
Yengo BMI EU sex combined 656 SNPs	qYx1Vc	L-LDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0638807808803145	635	1
Yengo BMI EU sex combined 656 SNPs	R19MA0	ApoBbyApoA1.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	1245.13045056813	635	5.32503550388093e-42
Yengo BMI EU sex combined 656 SNPs	R19MA0	ApoBbyApoA1.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	1244.57960272782	634	4.34480049819356e-42
Yengo BMI EU sex combined 656 SNPs	R19MA0	ApoBbyApoA1.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	1246.70473518824	635	3.61070842237299e-42
Yengo BMI EU sex combined 656 SNPs	R19MA0	ApoBbyApoA1.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	1244.40387077822	635	6.36976143783248e-42
Yengo BMI EU sex combined 656 SNPs	R19MA0	ApoBbyApoA1.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0959984464487935	635	1
Yengo BMI EU sex combined 656 SNPs	rJhU8q	XL-VLDL-P.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	820.526305012814	635	8.36842102192614e-07
Yengo BMI EU sex combined 656 SNPs	rJhU8q	XL-VLDL-P.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	818.161878400479	634	9.67416883022684e-07
Yengo BMI EU sex combined 656 SNPs	rJhU8q	XL-VLDL-P.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	820.582473204954	635	8.31310369437185e-07
Yengo BMI EU sex combined 656 SNPs	rJhU8q	XL-VLDL-P.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	820.485262087325	635	8.4090673143992e-07
Yengo BMI EU sex combined 656 SNPs	rJhU8q	XL-VLDL-P.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0742696134398034	635	1
Yengo BMI EU sex combined 656 SNPs	rRRAH8	Pyr.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	754.571929233559	635	0.000727329826870096
Yengo BMI EU sex combined 656 SNPs	rRRAH8	Pyr.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	754.334088380404	634	0.000675546045670915
Yengo BMI EU sex combined 656 SNPs	rRRAH8	Pyr.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	754.595990067862	635	0.000725818217349059
Yengo BMI EU sex combined 656 SNPs	rRRAH8	Pyr.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	754.551528562126	635	0.000728613785814731
Yengo BMI EU sex combined 656 SNPs	rRRAH8	Pyr.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0974554069529499	635	1
Yengo BMI EU sex combined 656 SNPs	RrvCqE	M-LDL-C.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	1223.36711732464	635	1.08731045841314e-39
Yengo BMI EU sex combined 656 SNPs	RrvCqE	M-LDL-C.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	1223.37852936258	634	7.78966838657622e-40
Yengo BMI EU sex combined 656 SNPs	RrvCqE	M-LDL-C.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	1223.38018105657	635	1.08387626240623e-39
Yengo BMI EU sex combined 656 SNPs	RrvCqE	M-LDL-C.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	1223.34849470429	635	1.09222472822195e-39
Yengo BMI EU sex combined 656 SNPs	RrvCqE	M-LDL-C.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0981672321054505	635	1
Yengo BMI EU sex combined 656 SNPs	rtYyre	L-HDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	846.685958692273	635	3.2806949235736e-08
Yengo BMI EU sex combined 656 SNPs	rtYyre	L-HDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	840.884712889966	634	5.96452433416945e-08
Yengo BMI EU sex combined 656 SNPs	rtYyre	L-HDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	847.332998744934	635	3.01680480356348e-08
Yengo BMI EU sex combined 656 SNPs	rtYyre	L-HDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	846.410413048216	635	3.39978562641289e-08
Yengo BMI EU sex combined 656 SNPs	rtYyre	L-HDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0628500437287707	635	1
Yengo BMI EU sex combined 656 SNPs	ruYoiQ	Tyr.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	755.490182329658	635	0.000671673417676923
Yengo BMI EU sex combined 656 SNPs	ruYoiQ	Tyr.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	755.973278244735	634	0.000585401948204446
Yengo BMI EU sex combined 656 SNPs	ruYoiQ	Tyr.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	755.973636869335	635	0.00064399212755772
Yengo BMI EU sex combined 656 SNPs	ruYoiQ	Tyr.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	755.222806277351	635	0.00068745525189064
Yengo BMI EU sex combined 656 SNPs	ruYoiQ	Tyr.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0599015536196958	635	1
Yengo BMI EU sex combined 656 SNPs	rvSDU5	M-HDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	853.76445499265	635	1.29832948436008e-08
Yengo BMI EU sex combined 656 SNPs	rvSDU5	M-HDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	849.95967398788	634	1.8416260987555e-08
Yengo BMI EU sex combined 656 SNPs	rvSDU5	M-HDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	854.741393254932	635	1.14052807267409e-08
Yengo BMI EU sex combined 656 SNPs	rvSDU5	M-HDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	853.309779966567	635	1.37885496482559e-08
Yengo BMI EU sex combined 656 SNPs	rvSDU5	M-HDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0600959896271683	635	1
Yengo BMI EU sex combined 656 SNPs	rz5AG6	AcAce.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	712.031439531046	635	0.0179356933072261
Yengo BMI EU sex combined 656 SNPs	rz5AG6	AcAce.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	709.543872294118	634	0.019643050063903
Yengo BMI EU sex combined 656 SNPs	rz5AG6	AcAce.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	712.051563995791	635	0.0179126091091772
Yengo BMI EU sex combined 656 SNPs	rz5AG6	AcAce.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	712.012344250015	635	0.0179576208085912
Yengo BMI EU sex combined 656 SNPs	rz5AG6	AcAce.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.052892900069125	635	1
Yengo BMI EU sex combined 656 SNPs	S4kqBt	XL-HDL-L.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	963.903805493933	635	5.7233854154456e-16
Yengo BMI EU sex combined 656 SNPs	S4kqBt	XL-HDL-L.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	965.262222849675	634	3.65093280956317e-16
Yengo BMI EU sex combined 656 SNPs	S4kqBt	XL-HDL-L.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	965.293454732863	635	4.49534108993227e-16
Yengo BMI EU sex combined 656 SNPs	S4kqBt	XL-HDL-L.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	963.255709639438	635	6.40435789999689e-16
Yengo BMI EU sex combined 656 SNPs	S4kqBt	XL-HDL-L.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0725310257650416	635	1
Yengo BMI EU sex combined 656 SNPs	sfRmz2	FAw3.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	755.702409575296	635	0.00065938795844538
Yengo BMI EU sex combined 656 SNPs	sfRmz2	FAw3.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	750.543082798944	634	0.000935889371320426
Yengo BMI EU sex combined 656 SNPs	sfRmz2	FAw3.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	755.702409575296	635	0.000659387958445373
Yengo BMI EU sex combined 656 SNPs	sfRmz2	FAw3.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	755.702356754704	635	0.000659390989889396
Yengo BMI EU sex combined 656 SNPs	sfRmz2	FAw3.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0616936273899434	635	1
Yengo BMI EU sex combined 656 SNPs	sGBW3R	L-VLDL-CE_percent.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	751.214948255371	635	0.000969465443083244
Yengo BMI EU sex combined 656 SNPs	sGBW3R	L-VLDL-CE_percent.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	751.157783542979	634	0.000888150734607964
Yengo BMI EU sex combined 656 SNPs	sGBW3R	L-VLDL-CE_percent.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	751.341895188235	635	0.000959088122982786
Yengo BMI EU sex combined 656 SNPs	sGBW3R	L-VLDL-CE_percent.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	751.149709652824	635	0.000974838858581621
Yengo BMI EU sex combined 656 SNPs	sGBW3R	L-VLDL-CE_percent.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0617370845249012	635	1
Yengo BMI EU sex combined 656 SNPs	SJ6StF	M-VLDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	895.660953655782	635	3.53926625340731e-11
Yengo BMI EU sex combined 656 SNPs	SJ6StF	M-VLDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	895.752389353488	634	2.92538740080189e-11
Yengo BMI EU sex combined 656 SNPs	SJ6StF	M-VLDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	895.763750413153	635	3.48539265821147e-11
Yengo BMI EU sex combined 656 SNPs	SJ6StF	M-VLDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	895.609818137763	635	3.5663692664434e-11
Yengo BMI EU sex combined 656 SNPs	SJ6StF	M-VLDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0644610056988971	635	1
Yengo BMI EU sex combined 656 SNPs	SlJ1XY	L-HDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	892.403825898569	635	5.74213111826206e-11
Yengo BMI EU sex combined 656 SNPs	SlJ1XY	L-HDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	893.323605535508	634	4.20413490891167e-11
Yengo BMI EU sex combined 656 SNPs	SlJ1XY	L-HDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	893.519786825663	635	4.86706523284858e-11
Yengo BMI EU sex combined 656 SNPs	SlJ1XY	L-HDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	891.920137823096	635	6.16781120201645e-11
Yengo BMI EU sex combined 656 SNPs	SlJ1XY	L-HDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0726910553476336	635	1
Yengo BMI EU sex combined 656 SNPs	sOOBH6	XXL-VLDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	805.743872910078	635	4.56186896917606e-06
Yengo BMI EU sex combined 656 SNPs	sOOBH6	XXL-VLDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	804.667140808344	634	4.53768754314077e-06
Yengo BMI EU sex combined 656 SNPs	sOOBH6	XXL-VLDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	805.743872910078	635	4.5618689691758e-06
Yengo BMI EU sex combined 656 SNPs	sOOBH6	XXL-VLDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	805.742632035543	635	4.56249928790571e-06
Yengo BMI EU sex combined 656 SNPs	sOOBH6	XXL-VLDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0652179333689881	635	1
Yengo BMI EU sex combined 656 SNPs	SpfYTP	M-VLDL-C_percent.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	802.937820753841	635	6.22356951571382e-06
Yengo BMI EU sex combined 656 SNPs	SpfYTP	M-VLDL-C_percent.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	800.834609743391	634	6.93171772409686e-06
Yengo BMI EU sex combined 656 SNPs	SpfYTP	M-VLDL-C_percent.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	802.982082112362	635	6.19332756507783e-06
Yengo BMI EU sex combined 656 SNPs	SpfYTP	M-VLDL-C_percent.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	802.910199599509	635	6.24251381203788e-06
Yengo BMI EU sex combined 656 SNPs	SpfYTP	M-VLDL-C_percent.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0553645715309896	635	1
Yengo BMI EU sex combined 656 SNPs	T9Yp8b	L-HDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	927.583919851829	635	2.4982727277275e-13
Yengo BMI EU sex combined 656 SNPs	T9Yp8b	L-HDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	927.673209957131	634	2.02837508929745e-13
Yengo BMI EU sex combined 656 SNPs	T9Yp8b	L-HDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	928.280355214987	635	2.23306490045266e-13
Yengo BMI EU sex combined 656 SNPs	T9Yp8b	L-HDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	927.3058609737	635	2.612631192357e-13
Yengo BMI EU sex combined 656 SNPs	T9Yp8b	L-HDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0716871843692384	635	1
Yengo BMI EU sex combined 656 SNPs	TDdRgc	L-HDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	944.942376922757	635	1.44747577332008e-14
Yengo BMI EU sex combined 656 SNPs	TDdRgc	L-HDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	944.92078076716	634	1.18578508067631e-14
Yengo BMI EU sex combined 656 SNPs	TDdRgc	L-HDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	947.231711334697	635	9.86394503172735e-15
Yengo BMI EU sex combined 656 SNPs	TDdRgc	L-HDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	943.927853748005	635	1.71463376142072e-14
Yengo BMI EU sex combined 656 SNPs	TDdRgc	L-HDL-FC_percent.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0683051476947032	635	1
Yengo BMI EU sex combined 656 SNPs	tFZH1x	XL-VLDL-C_percent.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	807.561537957054	635	3.72321424046911e-06
Yengo BMI EU sex combined 656 SNPs	tFZH1x	XL-VLDL-C_percent.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	807.469000074186	634	3.31470864706344e-06
Yengo BMI EU sex combined 656 SNPs	tFZH1x	XL-VLDL-C_percent.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	807.65550615835	635	3.68416512586761e-06
Yengo BMI EU sex combined 656 SNPs	tFZH1x	XL-VLDL-C_percent.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	807.517264576774	635	3.74175024636481e-06
Yengo BMI EU sex combined 656 SNPs	tFZH1x	XL-VLDL-C_percent.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0694764430492613	635	1
Yengo BMI EU sex combined 656 SNPs	TgRIgQ	XXL-VLDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	680.077267187955	635	0.104784861045368
Yengo BMI EU sex combined 656 SNPs	TgRIgQ	XXL-VLDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	679.914193089628	634	0.100600399499024
Yengo BMI EU sex combined 656 SNPs	TgRIgQ	XXL-VLDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	680.079473133203	635	0.104774124297059
Yengo BMI EU sex combined 656 SNPs	TgRIgQ	XXL-VLDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	680.069804076089	635	0.104821191485956
Yengo BMI EU sex combined 656 SNPs	TgRIgQ	XXL-VLDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0561035891021023	635	1
Yengo BMI EU sex combined 656 SNPs	TOH068	XS-VLDL-L.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	1070.46358282608	635	9.07105076292399e-25
Yengo BMI EU sex combined 656 SNPs	TOH068	XS-VLDL-L.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	1070.38880612051	634	7.07072026329486e-25
Yengo BMI EU sex combined 656 SNPs	TOH068	XS-VLDL-L.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	1070.81297261942	635	8.44198287170502e-25
Yengo BMI EU sex combined 656 SNPs	TOH068	XS-VLDL-L.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	1070.31708785683	635	9.34847130947445e-25
Yengo BMI EU sex combined 656 SNPs	TOH068	XS-VLDL-L.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.085019894857278	635	1
Yengo BMI EU sex combined 656 SNPs	tQ4vDh	S-HDL-C.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	961.716359749009	635	8.35977178534251e-16
Yengo BMI EU sex combined 656 SNPs	tQ4vDh	S-HDL-C.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	961.735211943914	634	6.74282665482337e-16
Yengo BMI EU sex combined 656 SNPs	tQ4vDh	S-HDL-C.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	961.739034953361	635	8.32707231057134e-16
Yengo BMI EU sex combined 656 SNPs	tQ4vDh	S-HDL-C.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	961.694280555967	635	8.39173376092953e-16
Yengo BMI EU sex combined 656 SNPs	tQ4vDh	S-HDL-C.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0756586602984955	635	1
Yengo BMI EU sex combined 656 SNPs	u0SMtB	M-HDL-P.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	843.892917408175	635	4.70204042594989e-08
Yengo BMI EU sex combined 656 SNPs	u0SMtB	M-HDL-P.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	837.542753569361	634	9.11340922483675e-08
Yengo BMI EU sex combined 656 SNPs	u0SMtB	M-HDL-P.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	844.173137577375	635	4.53594829209147e-08
Yengo BMI EU sex combined 656 SNPs	u0SMtB	M-HDL-P.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	843.777469348714	635	4.77217879448159e-08
Yengo BMI EU sex combined 656 SNPs	u0SMtB	M-HDL-P.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0643428178473811	635	1
Yengo BMI EU sex combined 656 SNPs	U610uJ	XL-VLDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	784.652582706993	635	4.30296024369049e-05
Yengo BMI EU sex combined 656 SNPs	U610uJ	XL-VLDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	783.050909744945	634	4.5227195051549e-05
Yengo BMI EU sex combined 656 SNPs	U610uJ	XL-VLDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	784.760837890769	635	4.25597698693973e-05
Yengo BMI EU sex combined 656 SNPs	U610uJ	XL-VLDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	784.601344365067	635	4.32536989819944e-05
Yengo BMI EU sex combined 656 SNPs	U610uJ	XL-VLDL-CE.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0678564574820527	635	1
Yengo BMI EU sex combined 656 SNPs	UbDPOD	SFA.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	717.770737706138	635	0.012312313359979
Yengo BMI EU sex combined 656 SNPs	UbDPOD	SFA.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	717.690086331383	634	0.0115232764925297
Yengo BMI EU sex combined 656 SNPs	UbDPOD	SFA.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	717.789427861856	635	0.0122968808831657
Yengo BMI EU sex combined 656 SNPs	UbDPOD	SFA.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	717.749518905811	635	0.012329854397916
Yengo BMI EU sex combined 656 SNPs	UbDPOD	SFA.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.055040096169532	635	1
Yengo BMI EU sex combined 656 SNPs	uczP3i	XS-VLDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	820.950184832384	635	7.95960780678502e-07
Yengo BMI EU sex combined 656 SNPs	uczP3i	XS-VLDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	819.040820604762	634	8.72271317963957e-07
Yengo BMI EU sex combined 656 SNPs	uczP3i	XS-VLDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	821.861848710482	635	7.14480532861451e-07
Yengo BMI EU sex combined 656 SNPs	uczP3i	XS-VLDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	820.546988711694	635	8.34800933462997e-07
Yengo BMI EU sex combined 656 SNPs	uczP3i	XS-VLDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0571979412654438	635	1
Yengo BMI EU sex combined 656 SNPs	ugiFgr	XXL-VLDL-CE_percent.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	812.086124079026	635	2.23072008093596e-06
Yengo BMI EU sex combined 656 SNPs	ugiFgr	XXL-VLDL-CE_percent.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	809.147632249931	634	2.74145758801216e-06
Yengo BMI EU sex combined 656 SNPs	ugiFgr	XXL-VLDL-CE_percent.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	812.088500738123	635	2.23011443565335e-06
Yengo BMI EU sex combined 656 SNPs	ugiFgr	XXL-VLDL-CE_percent.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	812.078176014682	635	2.2327466436128e-06
Yengo BMI EU sex combined 656 SNPs	ugiFgr	XXL-VLDL-CE_percent.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0636989392134864	635	1
Yengo BMI EU sex combined 656 SNPs	UJiClt	M-VLDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	732.372844210363	635	0.00436481034972995
Yengo BMI EU sex combined 656 SNPs	UJiClt	M-VLDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	732.391241387174	634	0.0040204540737389
Yengo BMI EU sex combined 656 SNPs	UJiClt	M-VLDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	732.402667944589	635	0.00435506853143219
Yengo BMI EU sex combined 656 SNPs	UJiClt	M-VLDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	732.350589285838	635	0.00437209269613701
Yengo BMI EU sex combined 656 SNPs	UJiClt	M-VLDL-FC.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0534856129421545	635	1
Yengo BMI EU sex combined 656 SNPs	ukeplg	FAw3byFA.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	755.702409575296	635	0.00065938795844538
Yengo BMI EU sex combined 656 SNPs	ukeplg	FAw3byFA.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	750.543082798944	634	0.000935889371320426
Yengo BMI EU sex combined 656 SNPs	ukeplg	FAw3byFA.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	755.702409575296	635	0.000659387958445373
Yengo BMI EU sex combined 656 SNPs	ukeplg	FAw3byFA.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	755.702356754704	635	0.000659390989889396
Yengo BMI EU sex combined 656 SNPs	ukeplg	FAw3byFA.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0616936273899434	635	1
Yengo BMI EU sex combined 656 SNPs	uWlGBX	S-LDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	834.552770019551	635	1.52930149043978e-07
Yengo BMI EU sex combined 656 SNPs	uWlGBX	S-LDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	834.6821574028	634	1.30498615634839e-07
Yengo BMI EU sex combined 656 SNPs	uWlGBX	S-LDL-TG_percent.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	834.812964246463	635	1.4806276101082e-07
